#quick,cg_local
16384
2995,135
2996,26
2997,136
2998,29
2999,145
3000,5
3001,80
3002,22
3003,124
3004,80
3005,138
3006,88
3007,147
3008,4
3009,38
3010,71
3011,91
3012,14
3013,23
3014,5
3015,80
3016,68
3017,53
3018,57
3019,102
3020,16
3021,27
3022,95
3023,105
3024,68
3025,56
3026,57
3027,123
3028,5
3029,80
3030,22
3031,124
3032,16
3033,27
3034,108
3035,137
3036,95
3037,105
3038,115
3039,141
3040,40
3041,101
3042,82
3043,114
3044,100
3045,135
3046,80
3047,138
3048,57
3049,102
3050,83
3051,116
3052,108
3053,137
3054,115
3055,141
3056,56
3057,104
3058,80
3059,138
3060,80
3061,138
3062,88
3063,147
3064,95
3065,105
3066,115
3067,141
3068,115
3069,141
3070,119
3071,150
3072,42
3073,45
3074,64
3075,73
3076,8
3077,12
3078,65
3079,54
3080,35
3081,12
3082,89
3083,92
3084,65
3085,69
3086,90
3087,94
3088,8
3089,12
3090,67
3091,92
3092,44
3093,69
3094,69
3095,94
3096,12
3097,17
3098,92
3099,109
3100,69
3101,75
3102,94
3103,112
3104,8
3105,12
3106,65
3107,54
3108,7
3109,24
3110,62
3111,59
3112,50
3113,52
3114,79
3115,81
3116,66
3117,40
3118,86
3119,101
3120,6
3121,52
3122,66
3123,81
3124,4
3125,40
3126,38
3127,101
3128,11
3129,18
3130,93
3131,110
3132,71
3133,82
3134,91
3135,114
3136,35
3137,12
3138,89
3139,92
3140,50
3141,52
3142,79
3143,81
3144,39
3145,24
3146,126
3147,128
3148,79
3149,40
3150,127
3151,129
3152,7
3153,13
3154,58
3155,99
3156,4
3157,38
3158,40
3159,101
3160,24
3161,25
3162,128
3163,134
3164,40
3165,26
3166,129
3167,136
3168,65
3169,69
3170,90
3171,94
3172,66
3173,40
3174,86
3175,101
3176,79
3177,40
3178,127
3179,129
3180,93
3181,100
3182,122
3183,135
3184,10
3185,38
3186,86
3187,101
3188,68
3189,56
3190,56
3191,104
3192,21
3193,23
3194,122
3195,135
3196,57
3197,80
3198,123
3199,138
3200,8
3201,12
3202,67
3203,92
3204,6
3205,52
3206,66
3207,81
3208,7
3209,13
3210,58
3211,99
3212,10
3213,38
3214,86
3215,101
3216,7
3217,24
3218,58
3219,128
3220,4
3221,40
3222,40
3223,129
3224,13
3225,25
3226,99
3227,134
3228,38
3229,26
3230,101
3231,136
3232,44
3233,69
3234,69
3235,94
3236,4
3237,40
3238,38
3239,101
3240,4
3241,38
3242,40
3243,101
3244,68
3245,56
3246,56
3247,104
3248,4
3249,40
3250,40
3251,129
3252,14
3253,100
3254,23
3255,135
3256,14
3257,23
3258,100
3259,135
3260,5
3261,80
3262,80
3263,138
3264,12
3265,17
3266,92
3267,109
3268,11
3269,18
3270,93
3271,110
3272,24
3273,25
3274,128
3275,134
3276,21
3277,23
3278,122
3279,135
3280,13
3281,25
3282,99
3283,134
3284,14
3285,23
3286,100
3287,135
3288,25
3289,28
3290,134
3291,144
3292,23
3293,29
3294,135
3295,145
3296,69
3297,75
3298,94
3299,112
3300,71
3301,82
3302,91
3303,114
3304,40
3305,26
3306,129
3307,136
3308,57
3309,80
3310,123
3311,138
3312,38
3313,26
3314,101
3315,136
3316,5
3317,80
3318,80
3319,138
3320,23
3321,29
3322,135
3323,145
3324,22
3325,88
3326,124
3327,147
3328,43
3329,46
3330,51
3331,74
3332,6
3333,11
3334,10
3335,55
3336,50
3337,11
3338,79
3339,93
3340,66
3341,71
3342,86
3343,91
3344,6
3345,11
3346,66
3347,93
3348,4
3349,71
3350,38
3351,91
3352,52
3353,18
3354,81
3355,110
3356,40
3357,82
3358,101
3359,114
3360,6
3361,11
3362,10
3363,55
3364,10
3365,21
3366,63
3367,60
3368,11
3369,37
3370,21
3371,57
3372,55
3373,57
3374,60
3375,102
3376,9
3377,37
3378,68
3379,57
3380,68
3381,57
3382,53
3383,102
3384,37
3385,19
3386,57
3387,83
3388,57
3389,83
3390,102
3391,116
3392,50
3393,11
3394,79
3395,93
3396,11
3397,37
3398,21
3399,57
3400,79
3401,21
3402,127
3403,122
3404,93
3405,57
3406,122
3407,123
3408,4
3409,14
3410,40
3411,100
3412,14
3413,5
3414,23
3415,80
3416,40
3417,23
3418,129
3419,135
3420,100
3421,80
3422,135
3423,138
3424,66
3425,71
3426,86
3427,91
3428,55
3429,57
3430,60
3431,102
3432,93
3433,57
3434,122
3435,123
3436,98
3437,108
3438,133
3439,137
3440,68
3441,5
3442,56
3443,80
3444,16
3445,95
3446,27
3447,105
3448,57
3449,22
3450,123
3451,124
3452,108
3453,115
3454,137
3455,141
3456,6
3457,11
3458,66
3459,93
3460,9
3461,37
3462,68
3463,57
3464,4
3465,14
3466,40
3467,100
3468,68
3469,5
3470,56
3471,80
3472,10
3473,21
3474,86
3475,122
3476,68
3477,57
3478,56
3479,123
3480,38
3481,23
3482,101
3483,135
3484,56
3485,80
3486,104
3487,138
3488,4
3489,71
3490,38
3491,91
3492,68
3493,57
3494,53
3495,102
3496,14
3497,5
3498,23
3499,80
3500,16
3501,95
3502,27
3503,105
3504,68
3505,57
3506,56
3507,123
3508,16
3509,108
3510,27
3511,137
3512,5
3513,22
3514,80
3515,124
3516,95
3517,115
3518,105
3519,141
3520,52
3521,18
3522,81
3523,110
3524,37
3525,19
3526,57
3527,83
3528,40
3529,23
3530,129
3531,135
3532,57
3533,22
3534,123
3535,124
3536,38
3537,23
3538,101
3539,135
3540,5
3541,22
3542,80
3543,124
3544,26
3545,29
3546,136
3547,145
3548,80
3549,88
3550,138
3551,147
3552,40
3553,82
3554,101
3555,114
3556,57
3557,83
3558,102
3559,116
3560,100
3561,80
3562,135
3563,138
3564,108
3565,115
3566,137
3567,141
3568,56
3569,80
3570,104
3571,138
3572,95
3573,115
3574,105
3575,141
3576,80
3577,88
3578,138
3579,147
3580,115
3581,119
3582,141
3583,150
3584,64
3585,73
3586,73
3587,77
3588,67
3589,92
3590,54
3591,97
3592,67
3593,54
3594,92
3595,97
3596,54
3597,94
3598,94
3599,112
3600,65
3601,54
3602,54
3603,97
3604,69
3605,94
3606,75
3607,112
3608,69
3609,75
3610,94
3611,112
3612,75
3613,96
3614,96
3615,118
3616,67
3617,92
3618,54
3619,97
3620,58
3621,128
3622,59
3623,132
3624,70
3625,81
3626,81
3627,107
3628,81
3629,129
3630,101
3631,136
3632,66
3633,81
3634,15
3635,107
3636,40
3637,129
3638,26
3639,136
3640,71
3641,82
3642,91
3643,114
3644,82
3645,131
3646,87
3647,140
3648,67
3649,54
3650,92
3651,97
3652,70
3653,81
3654,81
3655,107
3656,58
3657,59
3658,128
3659,132
3660,81
3661,101
3662,129
3663,136
3664,66
3665,15
3666,81
3667,107
3668,71
3669,91
3670,82
3671,114
3672,40
3673,26
3674,129
3675,136
3676,82
3677,87
3678,131
3679,140
3680,54
3681,94
3682,94
3683,112
3684,81
3685,129
3686,101
3687,136
3688,81
3689,101
3690,129
3691,136
3692,110
3693,135
3694,135
3695,145
3696,55
3697,91
3698,91
3699,114
3700,57
3701,123
3702,80
3703,138
3704,57
3705,80
3706,123
3707,138
3708,83
3709,124
3710,124
3711,147
3712,65
3713,54
3714,54
3715,97
3716,66
3717,81
3718,15
3719,107
3720,66
3721,15
3722,81
3723,107
3724,55
3725,91
3726,91
3727,114
3728,62
3729,59
3730,59
3731,132
3732,38
3733,101
3734,26
3735,136
3736,38
3737,26
3738,101
3739,136
3740,76
3741,87
3742,87
3743,140
3744,69
3745,94
3746,75
3747,112
3748,40
3749,129
3750,26
3751,136
3752,71
3753,91
3754,82
3755,114
3756,57
3757,123
3758,80
3759,138
3760,38
3761,101
3762,26
3763,136
3764,23
3765,135
3766,29
3767,145
3768,5
3769,80
3770,80
3771,138
3772,22
3773,124
3774,88
3775,147
3776,69
3777,75
3778,94
3779,112
3780,71
3781,82
3782,91
3783,114
3784,40
3785,26
3786,129
3787,136
3788,57
3789,80
3790,123
3791,138
3792,38
3793,26
3794,101
3795,136
3796,5
3797,80
3798,80
3799,138
3800,23
3801,29
3802,135
3803,145
3804,22
3805,88
3806,124
3807,147
3808,75
3809,96
3810,96
3811,118
3812,82
3813,131
3814,87
3815,140
3816,82
3817,87
3818,131
3819,140
3820,83
3821,124
3822,124
3823,147
3824,76
3825,87
3826,87
3827,140
3828,22
3829,124
3830,88
3831,147
3832,22
3833,88
3834,124
3835,147
3836,111
3837,125
3838,125
3839,151
3840,51
3841,74
3842,74
3843,78
3844,66
3845,93
3846,55
3847,98
3848,66
3849,55
3850,93
3851,98
3852,15
3853,91
3854,91
3855,113
3856,10
3857,55
3858,55
3859,98
3860,38
3861,91
3862,76
3863,113
3864,38
3865,76
3866,91
3867,113
3868,26
3869,87
3870,87
3871,84
3872,66
3873,93
3874,55
3875,98
3876,86
3877,122
3878,60
3879,133
3880,71
3881,57
3882,57
3883,108
3884,91
3885,123
3886,102
3887,137
3888,68
3889,57
3890,16
3891,108
3892,56
3893,123
3894,27
3895,137
3896,5
3897,22
3898,95
3899,115
3900,80
3901,124
3902,105
3903,141
3904,66
3905,55
3906,93
3907,98
3908,71
3909,57
3910,57
3911,108
3912,86
3913,60
3914,122
3915,133
3916,91
3917,102
3918,123
3919,137
3920,68
3921,16
3922,57
3923,108
3924,5
3925,95
3926,22
3927,115
3928,56
3929,27
3930,123
3931,137
3932,80
3933,105
3934,124
3935,141
3936,15
3937,91
3938,91
3939,113
3940,91
3941,123
3942,102
3943,137
3944,91
3945,102
3946,123
3947,137
3948,113
3949,137
3950,137
3951,146
3952,16
3953,95
3954,95
3955,115
3956,95
3957,130
3958,103
3959,139
3960,95
3961,103
3962,130
3963,139
3964,115
3965,139
3966,139
3967,148
3968,10
3969,55
3970,55
3971,98
3972,68
3973,57
3974,16
3975,108
3976,68
3977,16
3978,57
3979,108
3980,16
3981,95
3982,95
3983,115
3984,63
3985,60
3986,60
3987,133
3988,53
3989,102
3990,27
3991,137
3992,53
3993,27
3994,102
3995,137
3996,27
3997,105
3998,105
3999,141
4000,38
4001,91
4002,76
4003,113
4004,56
4005,123
4006,27
4007,137
4008,5
4009,95
4010,22
4011,115
4012,95
4013,130
4014,103
4015,139
4016,53
4017,102
4018,27
4019,137
4020,27
4021,137
4022,30
4023,146
4024,72
4025,103
4026,103
4027,139
4028,103
4029,139
4030,31
4031,148
4032,38
4033,76
4034,91
4035,113
4036,5
4037,22
4038,95
4039,115
4040,56
4041,27
4042,123
4043,137
4044,95
4045,103
4046,130
4047,139
4048,53
4049,27
4050,102
4051,137
4052,72
4053,103
4054,103
4055,139
4056,27
4057,30
4058,137
4059,146
4060,103
4061,31
4062,139
4063,148
4064,26
4065,87
4066,87
4067,84
4068,80
4069,124
4070,105
4071,141
4072,80
4073,105
4074,124
4075,141
4076,115
4077,139
4078,139
4079,148
4080,27
4081,105
4082,105
4083,141
4084,103
4085,139
4086,31
4087,148
4088,103
4089,31
4090,139
4091,148
4092,117
4093,142
4094,142
4095,152
4096,33
4097,1
4098,1
4099,48
4100,42
4101,35
4102,8
4103,65
4104,42
4105,8
4106,35
4107,65
4108,64
4109,67
4110,67
4111,54
4112,1
4113,8
4114,8
4115,65
4116,35
4117,67
4118,12
4119,54
4120,35
4121,12
4122,67
4123,54
4124,89
4125,92
4126,92
4127,97
4128,1
4129,3
4130,43
4131,51
4132,35
4133,39
4134,50
4135,79
4136,8
4137,7
4138,50
4139,66
4140,67
4141,58
4142,70
4143,81
4144,2
4145,7
4146,6
4147,66
4148,36
4149,58
4150,52
4151,81
4152,7
4153,13
4154,66
4155,15
4156,58
4157,99
4158,81
4159,107
4160,1
4161,43
4162,3
4163,51
4164,8
4165,50
4166,7
4167,66
4168,35
4169,50
4170,39
4171,79
4172,67
4173,70
4174,58
4175,81
4176,2
4177,6
4178,7
4179,66
4180,7
4181,66
4182,13
4183,15
4184,36
4185,52
4186,58
4187,81
4188,58
4189,81
4190,99
4191,107
4192,48
4193,51
4194,51
4195,74
4196,65
4197,79
4198,66
4199,93
4200,65
4201,66
4202,79
4203,93
4204,54
4205,81
4206,81
4207,110
4208,0
4209,10
4210,10
4211,55
4212,62
4213,86
4214,38
4215,91
4216,62
4217,38
4218,86
4219,91
4220,59
4221,101
4222,101
4223,114
4224,34
4225,43
4226,43
4227,51
4228,43
4229,50
4230,6
4231,66
4232,43
4233,6
4234,50
4235,66
4236,51
4237,66
4238,66
4239,15
4240,43
4241,50
4242,50
4243,79
4244,50
4245,70
4246,52
4247,81
4248,50
4249,52
4250,70
4251,81
4252,79
4253,81
4254,81
4255,107
4256,43
4257,51
4258,46
4259,74
4260,50
4261,79
4262,11
4263,93
4264,6
4265,10
4266,11
4267,55
4268,66
4269,86
4270,71
4271,91
4272,6
4273,66
4274,11
4275,93
4276,52
4277,81
4278,18
4279,110
4280,4
4281,38
4282,71
4283,91
4284,40
4285,101
4286,82
4287,114
4288,43
4289,46
4290,51
4291,74
4292,6
4293,11
4294,10
4295,55
4296,50
4297,11
4298,79
4299,93
4300,66
4301,71
4302,86
4303,91
4304,6
4305,11
4306,66
4307,93
4308,4
4309,71
4310,38
4311,91
4312,52
4313,18
4314,81
4315,110
4316,40
4317,82
4318,101
4319,114
4320,51
4321,74
4322,74
4323,78
4324,66
4325,93
4326,55
4327,98
4328,66
4329,55
4330,93
4331,98
4332,15
4333,91
4334,91
4335,113
4336,10
4337,55
4338,55
4339,98
4340,38
4341,91
4342,76
4343,113
4344,38
4345,76
4346,91
4347,113
4348,26
4349,87
4350,87
4351,84
4352,1
4353,2
4354,2
4355,0
4356,35
4357,36
4358,7
4359,62
4360,35
4361,7
4362,36
4363,62
4364,89
4365,58
4366,58
4367,59
4368,3
4369,7
4370,7
4371,62
4372,39
4373,58
4374,24
4375,59
4376,39
4377,24
4378,58
4379,59
4380,126
4381,128
4382,128
4383,132
4384,8
4385,7
4386,6
4387,10
4388,67
4389,58
4390,66
4391,86
4392,12
4393,13
4394,52
4395,38
4396,92
4397,99
4398,81
4399,101
4400,7
4401,13
4402,4
4403,38
4404,58
4405,99
4406,40
4407,101
4408,24
4409,25
4410,40
4411,26
4412,128
4413,134
4414,129
4415,136
4416,8
4417,6
4418,7
4419,10
4420,12
4421,52
4422,13
4423,38
4424,67
4425,66
4426,58
4427,86
4428,92
4429,81
4430,99
4431,101
4432,7
4433,4
4434,13
4435,38
4436,24
4437,40
4438,25
4439,26
4440,58
4441,40
4442,99
4443,101
4444,128
4445,129
4446,134
4447,136
4448,65
4449,66
4450,66
4451,55
4452,54
4453,81
4454,15
4455,91
4456,54
4457,15
4458,81
4459,91
4460,97
4461,107
4462,107
4463,114
4464,62
4465,38
4466,38
4467,76
4468,59
4469,101
4470,26
4471,87
4472,59
4473,26
4474,101
4475,87
4476,132
4477,136
4478,136
4479,140
4480,43
4481,6
4482,6
4483,10
4484,50
4485,52
4486,4
4487,38
4488,50
4489,4
4490,52
4491,38
4492,79
4493,40
4494,40
4495,26
4496,51
4497,66
4498,66
4499,86
4500,79
4501,81
4502,40
4503,101
4504,79
4505,40
4506,81
4507,101
4508,127
4509,129
4510,129
4511,136
4512,50
4513,66
4514,11
4515,55
4516,70
4517,81
4518,71
4519,91
4520,52
4521,38
4522,18
4523,76
4524,81
4525,101
4526,82
4527,87
4528,66
4529,15
4530,71
4531,91
4532,81
4533,107
4534,82
4535,114
4536,40
4537,26
4538,82
4539,87
4540,129
4541,136
4542,131
4543,140
4544,50
4545,11
4546,66
4547,55
4548,52
4549,18
4550,38
4551,76
4552,70
4553,71
4554,81
4555,91
4556,81
4557,82
4558,101
4559,87
4560,66
4561,71
4562,15
4563,91
4564,40
4565,82
4566,26
4567,87
4568,81
4569,82
4570,107
4571,114
4572,129
4573,131
4574,136
4575,140
4576,79
4577,93
4578,93
4579,98
4580,81
4581,110
4582,91
4583,113
4584,81
4585,91
4586,110
4587,113
4588,107
4589,114
4590,114
4591,84
4592,86
4593,91
4594,91
4595,113
4596,101
4597,114
4598,87
4599,84
4600,101
4601,87
4602,114
4603,84
4604,136
4605,140
4606,140
4607,143
4608,42
4609,35
4610,8
4611,65
4612,64
4613,89
4614,65
4615,90
4616,45
4617,12
4618,12
4619,69
4620,73
4621,92
4622,54
4623,94
4624,8
4625,12
4626,44
4627,69
4628,67
4629,92
4630,69
4631,94
4632,12
4633,17
4634,69
4635,75
4636,92
4637,109
4638,94
4639,112
4640,35
4641,39
4642,50
4643,79
4644,89
4645,126
4646,79
4647,127
4648,12
4649,24
4650,52
4651,40
4652,92
4653,128
4654,81
4655,129
4656,7
4657,24
4658,4
4659,40
4660,58
4661,128
4662,40
4663,129
4664,13
4665,25
4666,38
4667,26
4668,99
4669,134
4670,101
4671,136
4672,8
4673,50
4674,7
4675,66
4676,65
4677,79
4678,62
4679,86
4680,12
4681,52
4682,24
4683,40
4684,54
4685,81
4686,59
4687,101
4688,6
4689,11
4690,4
4691,71
4692,66
4693,93
4694,38
4695,91
4696,52
4697,18
4698,40
4699,82
4700,81
4701,110
4702,101
4703,114
4704,65
4705,79
4706,66
4707,93
4708,90
4709,127
4710,86
4711,122
4712,69
4713,40
4714,40
4715,100
4716,94
4717,129
4718,101
4719,135
4720,10
4721,21
4722,68
4723,57
4724,86
4725,122
4726,56
4727,123
4728,38
4729,23
4730,56
4731,80
4732,101
4733,135
4734,104
4735,138
4736,43
4737,50
4738,6
4739,66
4740,51
4741,79
4742,10
4743,86
4744,46
4745,11
4746,11
4747,71
4748,74
4749,93
4750,55
4751,91
4752,6
4753,52
4754,4
4755,40
4756,66
4757,81
4758,38
4759,101
4760,11
4761,18
4762,71
4763,82
4764,93
4765,110
4766,91
4767,114
4768,50
4769,79
4770,11
4771,93
4772,79
4773,127
4774,21
4775,122
4776,11
4777,21
4778,37
4779,57
4780,93
4781,122
4782,57
4783,123
4784,4
4785,40
4786,14
4787,100
4788,40
4789,129
4790,23
4791,135
4792,14
4793,23
4794,5
4795,80
4796,100
4797,135
4798,80
4799,138
4800,6
4801,11
4802,10
4803,55
4804,10
4805,21
4806,63
4807,60
4808,11
4809,37
4810,21
4811,57
4812,55
4813,57
4814,60
4815,102
4816,9
4817,37
4818,68
4819,57
4820,68
4821,57
4822,53
4823,102
4824,37
4825,19
4826,57
4827,83
4828,57
4829,83
4830,102
4831,116
4832,66
4833,93
4834,55
4835,98
4836,86
4837,122
4838,60
4839,133
4840,71
4841,57
4842,57
4843,108
4844,91
4845,123
4846,102
4847,137
4848,68
4849,57
4850,16
4851,108
4852,56
4853,123
4854,27
4855,137
4856,5
4857,22
4858,95
4859,115
4860,80
4861,124
4862,105
4863,141
4864,8
4865,7
4866,6
4867,10
4868,67
4869,58
4870,66
4871,86
4872,12
4873,13
4874,52
4875,38
4876,92
4877,99
4878,81
4879,101
4880,7
4881,13
4882,4
4883,38
4884,58
4885,99
4886,40
4887,101
4888,24
4889,25
4890,40
4891,26
4892,128
4893,134
4894,129
4895,136
4896,12
4897,24
4898,11
4899,21
4900,92
4901,128
4902,93
4903,122
4904,17
4905,25
4906,18
4907,23
4908,109
4909,134
4910,110
4911,135
4912,13
4913,25
4914,14
4915,23
4916,99
4917,134
4918,100
4919,135
4920,25
4921,28
4922,23
4923,29
4924,134
4925,144
4926,135
4927,145
4928,44
4929,4
4930,4
4931,68
4932,69
4933,40
4934,38
4935,56
4936,69
4937,38
4938,40
4939,56
4940,94
4941,101
4942,101
4943,104
4944,4
4945,14
4946,14
4947,5
4948,40
4949,100
4950,23
4951,80
4952,40
4953,23
4954,100
4955,80
4956,129
4957,135
4958,135
4959,138
4960,69
4961,40
4962,71
4963,57
4964,94
4965,129
4966,91
4967,123
4968,75
4969,26
4970,82
4971,80
4972,112
4973,136
4974,114
4975,138
4976,38
4977,23
4978,5
4979,22
4980,101
4981,135
4982,80
4983,124
4984,26
4985,29
4986,80
4987,88
4988,136
4989,145
4990,138
4991,147
4992,6
4993,4
4994,9
4995,68
4996,66
4997,40
4998,68
4999,56
5000,11
5001,14
5002,37
5003,5
5004,93
5005,100
5006,57
5007,80
5008,10
5009,38
5010,68
5011,56
5012,86
5013,101
5014,56
5015,104
5016,21
5017,23
5018,57
5019,80
5020,122
5021,135
5022,123
5023,138
5024,52
5025,40
5026,37
5027,57
5028,81
5029,129
5030,57
5031,123
5032,18
5033,23
5034,19
5035,22
5036,110
5037,135
5038,83
5039,124
5040,38
5041,26
5042,5
5043,80
5044,101
5045,136
5046,80
5047,138
5048,23
5049,29
5050,22
5051,88
5052,135
5053,145
5054,124
5055,147
5056,4
5057,14
5058,68
5059,16
5060,38
5061,23
5062,53
5063,27
5064,71
5065,5
5066,57
5067,95
5068,91
5069,80
5070,102
5071,105
5072,68
5073,5
5074,16
5075,95
5076,56
5077,80
5078,27
5079,105
5080,57
5081,22
5082,108
5083,115
5084,123
5085,124
5086,137
5087,141
5088,40
5089,100
5090,57
5091,108
5092,101
5093,135
5094,102
5095,137
5096,82
5097,80
5098,83
5099,115
5100,114
5101,138
5102,116
5103,141
5104,56
5105,80
5106,95
5107,115
5108,104
5109,138
5110,105
5111,141
5112,80
5113,88
5114,115
5115,119
5116,138
5117,147
5118,141
5119,150
5120,42
5121,8
5122,35
5123,65
5124,45
5125,12
5126,12
5127,69
5128,64
5129,65
5130,89
5131,90
5132,73
5133,54
5134,92
5135,94
5136,8
5137,44
5138,12
5139,69
5140,12
5141,69
5142,17
5143,75
5144,67
5145,69
5146,92
5147,94
5148,92
5149,94
5150,109
5151,112
5152,8
5153,7
5154,50
5155,66
5156,12
5157,24
5158,52
5159,40
5160,65
5161,62
5162,79
5163,86
5164,54
5165,59
5166,81
5167,101
5168,6
5169,4
5170,11
5171,71
5172,52
5173,40
5174,18
5175,82
5176,66
5177,38
5178,93
5179,91
5180,81
5181,101
5182,110
5183,114
5184,35
5185,50
5186,39
5187,79
5188,12
5189,52
5190,24
5191,40
5192,89
5193,79
5194,126
5195,127
5196,92
5197,81
5198,128
5199,129
5200,7
5201,4
5202,24
5203,40
5204,13
5205,38
5206,25
5207,26
5208,58
5209,40
5210,128
5211,129
5212,99
5213,101
5214,134
5215,136
5216,65
5217,66
5218,79
5219,93
5220,69
5221,40
5222,40
5223,100
5224,90
5225,86
5226,127
5227,122
5228,94
5229,101
5230,129
5231,135
5232,10
5233,68
5234,21
5235,57
5236,38
5237,56
5238,23
5239,80
5240,86
5241,56
5242,122
5243,123
5244,101
5245,104
5246,135
5247,138
5248,43
5249,6
5250,50
5251,66
5252,46
5253,11
5254,11
5255,71
5256,51
5257,10
5258,79
5259,86
5260,74
5261,55
5262,93
5263,91
5264,6
5265,4
5266,52
5267,40
5268,11
5269,71
5270,18
5271,82
5272,66
5273,38
5274,81
5275,101
5276,93
5277,91
5278,110
5279,114
5280,6
5281,10
5282,11
5283,55
5284,11
5285,21
5286,37
5287,57
5288,10
5289,63
5290,21
5291,60
5292,55
5293,60
5294,57
5295,102
5296,9
5297,68
5298,37
5299,57
5300,37
5301,57
5302,19
5303,83
5304,68
5305,53
5306,57
5307,102
5308,57
5309,102
5310,83
5311,116
5312,50
5313,11
5314,79
5315,93
5316,11
5317,37
5318,21
5319,57
5320,79
5321,21
5322,127
5323,122
5324,93
5325,57
5326,122
5327,123
5328,4
5329,14
5330,40
5331,100
5332,14
5333,5
5334,23
5335,80
5336,40
5337,23
5338,129
5339,135
5340,100
5341,80
5342,135
5343,138
5344,66
5345,55
5346,93
5347,98
5348,71
5349,57
5350,57
5351,108
5352,86
5353,60
5354,122
5355,133
5356,91
5357,102
5358,123
5359,137
5360,68
5361,16
5362,57
5363,108
5364,5
5365,95
5366,22
5367,115
5368,56
5369,27
5370,123
5371,137
5372,80
5373,105
5374,124
5375,141
5376,8
5377,6
5378,7
5379,10
5380,12
5381,52
5382,13
5383,38
5384,67
5385,66
5386,58
5387,86
5388,92
5389,81
5390,99
5391,101
5392,7
5393,4
5394,13
5395,38
5396,24
5397,40
5398,25
5399,26
5400,58
5401,40
5402,99
5403,101
5404,128
5405,129
5406,134
5407,136
5408,44
5409,4
5410,4
5411,68
5412,69
5413,40
5414,38
5415,56
5416,69
5417,38
5418,40
5419,56
5420,94
5421,101
5422,101
5423,104
5424,4
5425,14
5426,14
5427,5
5428,40
5429,100
5430,23
5431,80
5432,40
5433,23
5434,100
5435,80
5436,129
5437,135
5438,135
5439,138
5440,12
5441,11
5442,24
5443,21
5444,17
5445,18
5446,25
5447,23
5448,92
5449,93
5450,128
5451,122
5452,109
5453,110
5454,134
5455,135
5456,13
5457,14
5458,25
5459,23
5460,25
5461,23
5462,28
5463,29
5464,99
5465,100
5466,134
5467,135
5468,134
5469,135
5470,144
5471,145
5472,69
5473,71
5474,40
5475,57
5476,75
5477,82
5478,26
5479,80
5480,94
5481,91
5482,129
5483,123
5484,112
5485,114
5486,136
5487,138
5488,38
5489,5
5490,23
5491,22
5492,26
5493,80
5494,29
5495,88
5496,101
5497,80
5498,135
5499,124
5500,136
5501,138
5502,145
5503,147
5504,6
5505,9
5506,4
5507,68
5508,11
5509,37
5510,14
5511,5
5512,66
5513,68
5514,40
5515,56
5516,93
5517,57
5518,100
5519,80
5520,10
5521,68
5522,38
5523,56
5524,21
5525,57
5526,23
5527,80
5528,86
5529,56
5530,101
5531,104
5532,122
5533,123
5534,135
5535,138
5536,4
5537,68
5538,14
5539,16
5540,71
5541,57
5542,5
5543,95
5544,38
5545,53
5546,23
5547,27
5548,91
5549,102
5550,80
5551,105
5552,68
5553,16
5554,5
5555,95
5556,57
5557,108
5558,22
5559,115
5560,56
5561,27
5562,80
5563,105
5564,123
5565,137
5566,124
5567,141
5568,52
5569,37
5570,40
5571,57
5572,18
5573,19
5574,23
5575,22
5576,81
5577,57
5578,129
5579,123
5580,110
5581,83
5582,135
5583,124
5584,38
5585,5
5586,26
5587,80
5588,23
5589,22
5590,29
5591,88
5592,101
5593,80
5594,136
5595,138
5596,135
5597,124
5598,145
5599,147
5600,40
5601,57
5602,100
5603,108
5604,82
5605,83
5606,80
5607,115
5608,101
5609,102
5610,135
5611,137
5612,114
5613,116
5614,138
5615,141
5616,56
5617,95
5618,80
5619,115
5620,80
5621,115
5622,88
5623,119
5624,104
5625,105
5626,138
5627,141
5628,138
5629,141
5630,147
5631,150
5632,64
5633,67
